$,
21.04565,0
21.05606,0
21.06647,0
21.07688,0
21.08729,0
21.0977,0
21.10811,0
21.11852,0
21.12893,0
21.13934,0
21.14975,0
21.16016,0
21.17057,0
21.18098,0
21.19139,0
21.2018,0
21.21221,0
21.22262,0
21.23303,0
21.24344,0
21.25385,0
21.26426,0
21.27467,0
21.28508,0
21.29549,0
21.3059,0
21.31631,0
21.32672,0
21.33713,0
21.34754,0
21.35795,0
21.36836,0
21.37877,0
21.38918,0
21.39959,0
21.41,0
21.42041,0
21.43082,0
21.44123,0
21.45164,0
21.46205,0
21.47246,0
21.48287,0
21.49328,0
21.50369,0
21.5141,0
21.52451,0
21.53492,0
21.54533,0
21.55574,0
21.56615,0
21.57656,0
21.58697,0
21.59738,0
21.60779,0
21.6182,0
21.62861,0
21.63902,0
21.64943,0
21.65984,0
21.67025,0
21.68066,0
21.69107,0
21.70148,0
21.71189,0
21.7223,0
21.73271,0
21.74312,0
21.75353,0
21.76394,0
21.77435,0
21.78476,0
21.79517,0
21.80558,0
21.81599,0
21.8264,0
21.83681,0
21.84722,0
21.85763,0
21.86804,0
21.87845,0
21.88886,0
21.89927,0
21.90968,0
21.92009,0
21.9305,0
21.94091,0
21.95132,0
21.96173,0
21.97214,0
21.98255,0
21.99296,0
22.00337,0
22.01378,0
22.02419,0
22.0346,0
22.04501,0
22.05542,0
22.06583,0
22.07624,0
22.08665,0
22.09706,0
22.10747,0
22.11788,0
22.12829,0
22.1387,0
22.14911,0
22.15952,0
22.16993,0
22.18034,0
22.19075,0
22.20116,0
22.21157,0
22.22198,0
22.23239,0
22.2428,0
22.25321,0
22.26362,0
22.27403,0
22.28444,0
22.29485,0
22.30526,0
22.31567,0
22.32608,0
22.33649,0
22.3469,0
22.35731,0
22.36772,0
22.37813,0
22.38854,0
22.39895,0
22.40936,0
22.41977,0
22.43018,0
22.44059,0
22.451,0
22.46141,0
22.47182,0
22.48223,0
22.49264,0
22.50305,0
22.51346,0
22.52387,0
22.53428,0
22.54469,0
22.5551,0
22.56551,0
22.57592,0
22.58633,0
22.59674,0
22.60715,0
22.61756,0
22.62797,0
22.63838,0
22.64879,0
22.6592,0
22.66961,0
22.68002,0
22.69043,0
22.70084,0
22.71125,0
22.72166,0
22.73207,0
22.74248,0
22.75289,0
22.7633,0
22.77371,0
22.78412,0
22.79453,0
22.80494,0
22.81535,0
22.82576,0
22.83617,0
22.84658,0
22.85699,0
22.8674,0
22.87781,0
22.88822,0
22.89863,0
22.90904,0
22.91945,0
22.92986,0
22.94027,0
22.95068,0
22.96109,0
22.9715,0
22.98191,0
22.99232,0
23.00273,0
23.01314,0
23.02355,0
23.03396,0
23.04437,0
23.05478,0
23.06519,0
23.0756,0
23.08601,0
23.09642,0
23.10683,0
23.11724,0
23.12765,0
23.13806,0
23.14847,0
23.15888,0
23.16929,0
23.1797,0
23.19011,0
23.20052,0
23.21093,0
23.22134,0
23.23175,0
23.24216,0
23.25257,0
23.26298,0
23.27339,0
23.2838,0
23.29421,0
23.30462,0
23.31503,0
23.32544,0
23.33585,0
23.34626,0
23.35667,0
23.36708,0
23.37749,0
23.3879,0
23.39831,0
23.40872,0
23.41913,0
23.42954,0
23.43995,0
23.45036,0
23.46077,0
23.47118,0
23.48159,0
23.492,0
23.50241,0
23.51282,0
23.52323,0
23.53364,0
23.54405,0
23.55446,0
23.56487,0
23.57528,0
23.58569,0
23.5961,0
23.60651,0
23.61692,0
23.62733,0
23.63774,0
23.64815,0
23.65856,0
23.66897,0
23.67938,0
23.68979,0
23.7002,0
23.71061,0
23.72102,0
23.73143,0
23.74184,0
23.75225,0
23.76266,0
23.77307,0
23.78348,0
23.79389,0
23.8043,0
23.81471,0
23.82512,0
23.83553,0
23.84594,0
23.85635,0
23.86676,0
23.87717,0
23.88758,0
23.89799,0
23.9084,0
23.91881,0
23.92922,0
23.93963,0
23.95004,0
23.96045,0
23.97086,0
23.98127,0
23.99168,0
24.00209,0
24.0125,0
24.02291,0
24.03332,0
24.04373,0
24.05414,0
24.06455,0
24.07496,0
24.08537,0
24.09578,0
24.10619,0
24.1166,0
24.12701,0
24.13742,0
24.14783,0
24.15824,0
24.16865,0
24.17906,0
24.18947,0
24.19988,0
24.21029,0
24.2207,0
24.23111,0
24.24152,0
24.25193,0
24.26234,0
24.27275,0
24.28316,0
24.29357,0
24.30398,0
24.31439,0
24.3248,0
24.33521,0
24.34562,0
24.35603,0
24.36644,0
24.37685,0
24.38726,0
24.39767,0
24.40808,0
24.41849,0
24.4289,0
24.43931,0
24.44972,0
24.46013,0
24.47054,0
24.48095,0
24.49136,0
24.50177,0
24.51218,0
24.52259,0
24.533,0
24.54341,0
24.55382,0
24.56423,0
24.57464,0
24.58505,0
24.59546,0
24.60587,0
24.61628,0
24.62669,0
24.6371,0
24.64751,0
24.65792,0
24.66833,0
24.67874,0
24.68915,0
24.69956,0
24.70997,0
24.72038,0
24.73079,0
24.7412,0
24.75161,0
24.76202,0
24.77243,0
24.78284,0
24.79325,0
24.80366,0
24.81407,0
24.82448,0
24.83489,0
24.8453,0
24.85571,0
24.86612,0
24.87653,0
24.88694,0
24.89735,0
24.90776,0
24.91817,0
24.92858,0
24.93899,0
24.9494,0
24.95981,0
24.97022,0
24.98063,0
24.99104,0
25.00145,0
25.01186,0
25.02227,0
25.03268,0
25.04309,0
25.0535,0
25.06391,0
25.07432,0
25.08473,0
25.09514,0
25.10555,0
25.11596,0
25.12637,0
25.13678,0
25.14719,0
25.1576,0
25.16801,0
25.17842,0
25.18883,0
25.19924,0
25.20965,0
25.22006,0
25.23047,0
25.24088,0
25.25129,0
25.2617,0
25.27211,0
25.28252,0
25.29293,0
25.30334,0
25.31375,0
25.32416,0
25.33457,0
25.34498,0
25.35539,0
25.3658,0
25.37621,0
25.38662,0
25.39703,0
25.40744,0
25.41785,0
25.42826,0
25.43867,0
25.44908,0
25.45949,0
25.4699,0
25.48031,0
25.49072,0
25.50113,0
25.51154,0
25.52195,0
25.53236,0
25.54277,0
25.55318,0
25.56359,0
25.574,0
25.58441,0
25.59482,0
25.60523,0
25.61564,0
25.62605,0
25.63646,0
25.64687,0
25.65728,0
25.66769,0
25.6781,0
25.68851,0
25.69892,0
25.70933,0
25.71974,0
25.73015,0
25.74056,0
25.75097,0
25.76138,0
25.77179,0
25.7822,0
25.79261,0
25.80302,0
25.81343,0
25.82384,0
25.83425,0
25.84466,0
25.85507,0
25.86548,0
25.87589,0
25.8863,0
25.89671,0
25.90712,0
25.91753,0
25.92794,0
25.93835,0
25.94876,0
25.95917,0
25.96958,0
25.97999,0
25.9904,0
26.00081,0
26.01122,0
26.02163,0
26.03204,0
26.04245,0
26.05286,0
26.06327,0
26.07368,0
26.08409,0
26.0945,0
26.10491,0
26.11532,0
26.12573,0
26.13614,0
26.14655,0
26.15696,0
26.16737,0
26.17778,0
26.18819,0
26.1986,0
26.20901,0
26.21942,0
26.22983,0
26.24024,0
26.25065,0
26.26106,0
26.27147,0
26.28188,0
26.29229,0
26.3027,0
26.31311,0
26.32352,0
26.33393,0
26.34434,0
26.35475,0
26.36516,0
26.37557,0
26.38598,0
26.39639,0
26.4068,0
26.41721,0
26.42762,0
26.43803,0
26.44844,0
26.45885,0
26.46926,0
26.47967,0
26.49008,0
26.50049,0
26.5109,0
26.52131,0
26.53172,0
26.54213,0
26.55254,0
26.56295,0
26.57336,0
26.58377,0
26.59418,0
26.60459,0
26.615,0
26.62541,0
26.63582,0
26.64623,0
26.65664,0
26.66705,0
26.67746,0
26.68787,0
26.69828,0
26.70869,0
26.7191,0
26.72951,0
26.73992,0
26.75033,0
26.76074,0
26.77115,0
26.78156,0
26.79197,0
26.80238,0
26.81279,0
26.8232,0
26.83361,0
26.84402,0
26.85443,0
26.86484,0
26.87525,0
26.88566,0
26.89607,0
26.90648,0
26.91689,0
26.9273,0
26.93771,0
26.94812,0
26.95853,0
26.96894,0
26.97935,0
26.98976,0
27.00017,0
27.01058,0
27.02099,0
27.0314,0
27.04181,0
27.05222,0
27.06263,0
27.07304,0
27.08345,0
27.09386,0
27.10427,0
27.11468,0
27.12509,0
27.1355,0
27.14591,0
27.15632,0
27.16673,0
27.17714,0
27.18755,0
27.19796,0
27.20837,0
27.21878,0
27.22919,0
27.2396,0
27.25001,0
27.26042,0
27.27083,0
27.28124,0
27.29165,0
27.30206,0
27.31247,0
27.32288,0
27.33329,0
27.3437,0
27.35411,0
27.36452,0
27.37493,0
27.38534,0
27.39575,0
27.40616,0
27.41657,0
27.42698,0
27.43739,0
27.4478,0
27.45821,0
27.46862,0
27.47903,0
27.48944,0
27.49985,0
27.51026,0
27.52067,0
27.53108,0
27.54149,0
27.5519,0
27.56231,0
27.57272,0
27.58313,0
27.59354,0
27.60395,0
27.61436,0
27.62477,0
27.63518,0
27.64559,0
27.656,0
27.66641,0
27.67682,0
27.68723,0
27.69764,0
27.70805,0
27.71846,0
27.72887,0
27.73928,0
27.74969,0
27.7601,0
27.77051,0
27.78092,0
27.79133,0
27.80174,0
27.81215,0
27.82256,0
27.83297,0
27.84338,0
27.85379,0
27.8642,0
27.87461,0
27.88502,0
27.89543,0
27.90584,0
27.91625,0
27.92666,0
27.93707,0
27.94748,0
27.95789,0
27.9683,0
27.97871,0
27.98912,0
27.99953,0
28.00994,0
28.02035,0
28.03076,0
28.04117,0
28.05158,0
28.06199,0
28.0724,0
28.08281,0
28.09322,0
28.10363,0
28.11404,0
28.12445,0
28.13486,0
28.14527,0
28.15568,0
28.16609,0
28.1765,0
28.18691,0
28.19732,0
28.20773,0
28.21814,0
28.22855,0
28.23896,0
28.24937,0
28.25978,0
28.27019,0
28.2806,0
28.29101,0
28.30142,0
28.31183,0
28.32224,0
28.33265,0
28.34306,0
28.35347,0
28.36388,0
28.37429,0
28.3847,0
28.39511,0
28.40552,0
28.41593,0
28.42634,0
28.43675,0
28.44716,0
28.45757,0
28.46798,0
28.47839,0
28.4888,0
28.49921,0
28.50962,0
28.52003,0
28.53044,0
28.54085,0
28.55126,0
28.56167,0
28.57208,0
28.58249,0
28.5929,0
28.60331,0
28.61372,0
28.62413,0
28.63454,0
28.64495,0
28.65536,0
28.66577,0
28.67618,0
28.68659,0
28.697,0
28.70741,0
28.71782,0
28.72823,0
28.73864,0
28.74905,0
28.75946,0
28.76987,0
28.78028,0
28.79069,0
28.8011,0
28.81151,0
28.82192,0
28.83233,0
28.84274,0
28.85315,0
28.86356,0
28.87397,0
28.88438,0
28.89479,0
28.9052,0
28.91561,0
28.92602,0
28.93643,0
28.94684,0
28.95725,0
28.96766,0
28.97807,0
28.98848,0
28.99889,0
29.0093,0
29.01971,0
29.03012,0
29.04053,0
29.05094,0
29.06135,0
29.07176,0
29.08217,0
29.09258,0
29.10299,0
29.1134,0
29.12381,0
29.13422,0
29.14463,0
29.15504,0
29.16545,0
29.17586,0
29.18627,0
29.19668,0
29.20709,0
29.2175,0
29.22791,0
29.23832,0
29.24873,0
29.25914,0
29.26955,0
29.27996,0
29.29037,0
29.30078,0
29.31119,0
29.3216,0
29.33201,0
29.34242,0
29.35283,0
29.36324,0
29.37365,0
29.38406,0
29.39447,0
29.40488,0
29.41529,0
29.4257,0
29.43611,0
29.44652,0
29.45693,0
29.46734,0
29.47775,0
29.48816,0
29.49857,0
29.50898,0
29.51939,0
29.5298,0
29.54021,0
29.55062,0
29.56103,0
29.57144,0
29.58185,0
29.59226,0
29.60267,0
29.61308,0
29.62349,0
29.6339,0
29.64431,0
29.65472,0
29.66513,0
29.67554,0
29.68595,0
29.69636,0
29.70677,0
29.71718,0
29.72759,0
29.738,0
29.74841,0
29.75882,0
29.76923,0
29.77964,0
29.79005,0
29.80046,0
29.81087,0
29.82128,0
29.83169,0
29.8421,0
29.85251,0
29.86292,0
29.87333,0
29.88374,0
29.89415,0
29.90456,0
29.91497,0
29.92538,0
29.93579,0
29.9462,0
29.95661,0
29.96702,0
29.97743,0
29.98784,0
29.99825,0
30.00866,0
30.01907,0
30.02948,0
30.03989,0
30.0503,0
30.06071,0
30.07112,0
30.08153,0
30.09194,0
30.10235,0
30.11276,0
30.12317,0
30.13358,0
30.14399,0
30.1544,0
30.16481,0
30.17522,0
30.18563,0
30.19604,0
30.20645,0
30.21686,0
30.22727,0
30.23768,0
30.24809,0
30.2585,0
30.26891,0
30.27932,0
30.28973,0
30.30014,0
30.31055,0
30.32096,0
30.33137,0
30.34178,0
30.35219,0
30.3626,0
30.37301,0
30.38342,0
30.39383,0
30.40424,0
30.41465,0
30.42506,0
30.43547,0
30.44588,0
30.45629,0
30.4667,0
30.47711,0
30.48752,0
30.49793,0
30.50834,0
30.51875,0
30.52916,0
30.53957,0
30.54998,0
30.56039,0
30.5708,0
30.58121,0
30.59162,0
30.60203,0
30.61244,0
30.62285,0
30.63326,0
30.64367,0
30.65408,0
30.66449,0
30.6749,0
30.68531,0
30.69572,0
30.70613,0
30.71654,0
30.72695,0
30.73736,0
30.74777,0
30.75818,0
30.76859,0
30.779,0
30.78941,0
30.79982,0
30.81023,0
30.82064,0
30.83105,0
30.84146,0
30.85187,0
30.86228,0
30.87269,0
30.8831,0
30.89351,0
30.90392,0
30.91433,0
30.92474,0
30.93515,0
30.94556,0
30.95597,0
30.96638,0
30.97679,0
30.9872,0
30.99761,0
31.00802,0
31.01843,0
31.02884,0
31.03925,0
31.04966,0
31.06007,0
31.07048,0
31.08089,0
31.0913,0
31.10171,0
31.11212,0
31.12253,0
31.13294,0
31.14335,0
31.15376,0
31.16417,0
31.17458,0
31.18499,0
31.1954,0
31.20581,0
31.21622,0
31.22663,0
31.23704,0
31.24745,0
31.25786,0
31.26827,0
31.27868,0
31.28909,0
31.2995,0
31.30991,0
31.32032,0
31.33073,0
31.34114,0
31.35155,0
31.36196,0
31.37237,0
31.38278,0
31.39319,0
31.4036,0
31.41401,0
31.42442,0
31.43483,0
31.44524,0
31.45565,0
31.46606,0
31.47647,0
31.48688,0
31.49729,0
31.5077,0
31.51811,0
31.52852,0
31.53893,0
31.54934,0
31.55975,0
31.57016,0
31.58057,0
31.59098,0
31.60139,0
31.6118,0
31.62221,0
31.63262,0
31.64303,0
31.65344,0
31.66385,0
31.67426,0
31.68467,0
31.69508,0
31.70549,0
31.7159,0
31.72631,0
31.73672,0
31.74713,0
31.75754,0
31.76795,0
31.77836,0
31.78877,0
31.79918,0
31.80959,0
31.82,0
31.83041,0
31.84082,0
31.85123,0
31.86164,0
31.87205,0
31.88246,0
31.89287,0
31.90328,0
31.91369,0
31.9241,0
31.93451,0
31.94492,0
31.95533,0
31.96574,0
31.97615,0
31.98656,0
31.99697,0
32.00738,0
32.01779,0
32.0282,0
32.03861,0
32.04902,0
32.05943,0
32.06984,0
32.08025,0
32.09066,0
32.10107,0
32.11148,0
32.12189,0
32.1323,0
32.14271,0
32.15312,0
32.16353,0
32.17394,0
32.18435,0
32.19476,0
32.20517,0
32.21558,0
32.22599,0
32.2364,0
32.24681,0
32.25722,0
32.26763,0
32.27804,0
32.28845,0
32.29886,0
32.30927,0
32.31968,0
32.33009,0
32.3405,0
32.35091,0
32.36132,0
32.37173,0
32.38214,0
32.39255,0
32.40296,0
32.41337,0
32.42378,0
32.43419,0
32.4446,0
32.45501,0
32.46542,0
32.47583,0
32.48624,0
32.49665,0
32.50706,0
32.51747,0
32.52788,0
32.53829,0
32.5487,0
32.55911,0
32.56952,0
32.57993,0
32.59034,0
32.60075,0
32.61116,0
32.62157,0
32.63198,0
32.64239,0
32.6528,0
32.66321,0
32.67362,0
32.68403,0
32.69444,0
32.70485,0
32.71526,0
32.72567,0
32.73608,0
32.74649,0
32.7569,0
32.76731,0
32.77772,0
32.78813,0
32.79854,0
32.80895,0
32.81936,0
32.82977,0
32.84018,0
32.85059,0
32.861,0
32.87141,0
32.88182,0
32.89223,0
32.90264,0
32.91305,0
32.92346,0
32.93387,0
32.94428,0
32.95469,0
32.9651,0
32.97551,0
32.98592,0
32.99633,0
33.00674,0
33.01715,0
33.02756,0
33.03797,0
33.04838,0
33.05879,0
33.0692,0
33.07961,0
33.09002,0
33.10043,0
33.11084,0
33.12125,0
33.13166,0
33.14207,0
33.15248,0
33.16289,0
33.1733,0
33.18371,0
33.19412,0
33.20453,0
33.21494,0
33.22535,0
33.23576,0
33.24617,0
33.25658,0
33.26699,0
33.2774,0
33.28781,0
33.29822,0
33.30863,0
33.31904,0
33.32945,0
33.33986,0
33.35027,0
33.36068,0
33.37109,0
33.3815,0
33.39191,0
33.40232,0
33.41273,0
33.42314,0
33.43355,0
33.44396,0
33.45437,0
33.46478,0
33.47519,0
33.4856,0
33.49601,0
33.50642,0
33.51683,0
33.52724,0
33.53765,0
33.54806,0
33.55847,0
33.56888,0
33.57929,0
33.5897,0
33.60011,0
33.61052,0
33.62093,0
33.63134,0
33.64175,0
33.65216,0
33.66257,0
33.67298,0
33.68339,0
33.6938,0
33.70421,0
33.71462,0
33.72503,0
33.73544,0
33.74585,0
33.75626,0
33.76667,0
33.77708,0
33.78749,0
33.7979,0
33.80831,0
33.81872,0
33.82913,0
33.83954,0
33.84995,0
33.86036,0
33.87077,0
33.88118,0
33.89159,0
33.902,0
33.91241,0
33.92282,0
33.93323,0
33.94364,0
33.95405,0
33.96446,0
33.97487,0
33.98528,0
33.99569,0
34.0061,0
34.01651,0
34.02692,0
34.03733,0
34.04774,0
34.05815,0
34.06856,0
34.07897,0
34.08938,0
34.09979,0
34.1102,0
34.12061,0
34.13102,0
34.14143,0
34.15184,0
34.16225,0
34.17266,0
34.18307,0
34.19348,0
34.20389,0
34.2143,0
34.22471,0
34.23512,0
34.24553,0
34.25594,0
34.26635,0
34.27676,0
34.28717,0
34.29758,0
34.30799,0
34.3184,0
34.32881,0
34.33922,0
34.34963,0
34.36004,0
34.37045,0
34.38086,0
34.39127,0
34.40168,0
34.41209,0
34.4225,0
34.43291,0
34.44332,0
34.45373,0
34.46414,0
34.47455,0
34.48496,0
34.49537,0
34.50578,0
34.51619,0
34.5266,0
34.53701,0
34.54742,0
34.55783,0
34.56824,0
34.57865,0
34.58906,0
34.59947,0
34.60988,0
34.62029,0
34.6307,0
34.64111,0
34.65152,0
34.66193,0
34.67234,0
34.68275,0
34.69316,0
34.70357,0
34.71398,0
34.72439,0
34.7348,0
34.74521,0
34.75562,0
34.76603,0
34.77644,0
34.78685,0
34.79726,0
34.80767,0
34.81808,0
34.82849,0
34.8389,0
34.84931,0
34.85972,0
34.87013,0
34.88054,0
34.89095,0
34.90136,0
34.91177,0
34.92218,0
34.93259,0
34.943,0
34.95341,0
34.96382,0
34.97423,0
34.98464,0
34.99505,0
35.00546,0
35.01587,0
35.02628,0
35.03669,0
35.0471,0
35.05751,0
35.06792,0
35.07833,0
35.08874,0
35.09915,0
35.10956,0
35.11997,0
35.13038,0
35.14079,0
35.1512,0
35.16161,0
35.17202,0
35.18243,0
35.19284,0
35.20325,0
35.21366,0
35.22407,0
35.23448,0
35.24489,0
35.2553,0
35.26571,0
35.27612,0
35.28653,0
35.29694,0
35.30735,0
35.31776,0
35.32817,0
35.33858,0
35.34899,0
35.3594,0
35.36981,0
35.38022,0
35.39063,0
35.40104,0
35.41145,0
35.42186,0
35.43227,0
35.44268,0
35.45309,0
35.4635,0
35.47391,0
35.48432,0
35.49473,0
35.50514,0
35.51555,0
35.52596,0
35.53637,0
35.54678,0
35.55719,0
35.5676,0
35.57801,0
35.58842,0
35.59883,0
35.60924,0
35.61965,0
35.63006,0
35.64047,0
35.65088,0
35.66129,0
35.6717,0
35.68211,0
35.69252,0
35.70293,0
35.71334,0
35.72375,0
35.73416,0
35.74457,0
35.75498,0
35.76539,0
35.7758,0
35.78621,0
35.79662,0
35.80703,0
35.81744,0
35.82785,0
35.83826,0
35.84867,0
35.85908,0
35.86949,0
35.8799,0
35.89031,0
35.90072,0
35.91113,0
35.92154,0
35.93195,0
35.94236,0
35.95277,0
35.96318,0
35.97359,0
35.984,0
35.99441,0
36.00482,0
36.01523,0
36.02564,0
36.03605,0
36.04646,0
36.05687,0
36.06728,0
36.07769,0
36.0881,0
36.09851,0
36.10892,0
36.11933,0
36.12974,0
36.14015,0
36.15056,0
36.16097,0
36.17138,0
36.18179,0
36.1922,0
36.20261,0
36.21302,0
36.22343,0
36.23384,0
36.24425,0
36.25466,0
36.26507,0
36.27548,0
36.28589,0
36.2963,0
36.30671,0
36.31712,0
36.32753,0
36.33794,0
36.34835,0
36.35876,0
36.36917,0
36.37958,0
36.38999,0
36.4004,0
36.41081,0
36.42122,0
36.43163,0
36.44204,0
36.45245,0
36.46286,0
36.47327,0
36.48368,0
36.49409,0
36.5045,0
36.51491,0
36.52532,0
36.53573,0
36.54614,0
36.55655,0
36.56696,0
36.57737,0
36.58778,0
36.59819,0
36.6086,0
36.61901,0
36.62942,0
36.63983,0
36.65024,0
36.66065,0
36.67106,0
36.68147,0
36.69188,0
36.70229,0
36.7127,0
36.72311,0
36.73352,0
36.74393,0
36.75434,0
36.76475,0
36.77516,0
36.78557,0
36.79598,0
36.80639,0
36.8168,0
36.82721,0
36.83762,0
36.84803,0
36.85844,0
36.86885,0
36.87926,0
36.88967,0
36.90008,0
36.91049,0
36.9209,0
36.93131,0
36.94172,0
36.95213,0
36.96254,0
36.97295,0
36.98336,0
36.99377,0
37.00418,0
37.01459,0
37.025,0
37.03541,0
37.04582,0
37.05623,0
37.06664,0
37.07705,0
37.08746,0
37.09787,0
37.10828,0
37.11869,0
37.1291,0
37.13951,0
37.14992,0
37.16033,0
37.17074,0
37.18115,0
37.19156,0
37.20197,0
37.21238,0
37.22279,0
37.2332,0
37.24361,0
37.25402,0
37.26443,0
37.27484,0
37.28525,0
37.29566,0
37.30607,0
37.31648,0
37.32689,0
37.3373,0
37.34771,0
37.35812,0
37.36853,0
37.37894,0
37.38935,0
37.39976,0
37.41017,0
37.42058,0
37.43099,0
37.4414,0
37.45181,0
37.46222,0
37.47263,0
37.48304,0
37.49345,0
37.50386,0
37.51427,0
37.52468,0
37.53509,0
37.5455,0
37.55591,0
37.56632,0
37.57673,0
37.58714,0
37.59755,0
37.60796,0
37.61837,0
37.62878,0
37.63919,0
37.6496,0
37.66001,0
37.67042,0
37.68083,0
37.69124,0
37.70165,0
37.71206,0
37.72247,0
37.73288,0
37.74329,0
37.7537,0
37.76411,0
37.77452,0
37.78493,0
37.79534,0
37.80575,0
37.81616,0
37.82657,0
37.83698,0
37.84739,0
37.8578,0
37.86821,0
37.87862,0
37.88903,0
37.89944,0
37.90985,0
37.92026,0
37.93067,0
37.94108,0
37.95149,0
37.9619,0
37.97231,0
37.98272,0
37.99313,0
38.00354,0
38.01395,0
38.02436,0
38.03477,0
38.04518,0
38.05559,0
38.066,0
38.07641,0
38.08682,0
38.09723,0
38.10764,0
38.11805,0
38.12846,0
38.13887,0
38.14928,0
38.15969,0
38.1701,0
38.18051,0
38.19092,0
38.20133,0
38.21174,0
38.22215,0
38.23256,0
38.24297,0
38.25338,0
38.26379,0
38.2742,0
38.28461,0
38.29502,0
38.30543,0
38.31584,0
38.32625,0
38.33666,0
38.34707,0
38.35748,0
38.36789,0
38.3783,0
38.38871,0
38.39912,0
38.40953,0
38.41994,0
38.43035,0
38.44076,0
38.45117,0
38.46158,0
38.47199,0
38.4824,0
38.49281,0
38.50322,0
38.51363,0
38.52404,0
38.53445,0
38.54486,0
38.55527,0
38.56568,0
38.57609,0
38.5865,0
38.59691,0
38.60732,0
38.61773,0
38.62814,0
38.63855,0
38.64896,0
38.65937,0
38.66978,0
38.68019,0
38.6906,0
38.70101,0
38.71142,0
38.72183,0
38.73224,0
38.74265,0
38.75306,0
38.76347,0
38.77388,0
38.78429,0
38.7947,0
38.80511,0
38.81552,0
38.82593,0
38.83634,0
38.84675,0
38.85716,0
38.86757,0
38.87798,0
38.88839,0
38.8988,0
38.90921,0
38.91962,0
38.93003,0
38.94044,0
38.95085,0
38.96126,0
38.97167,0
38.98208,0
38.99249,0
39.0029,0
39.01331,0
39.02372,0
39.03413,0
39.04454,0
39.05495,0
39.06536,0
39.07577,0
39.08618,0
39.09659,0
39.107,0
39.11741,0
39.12782,0
39.13823,0
39.14864,0
39.15905,0
39.16946,0
39.17987,0
39.19028,0
39.20069,0
39.2111,0
39.22151,0
39.23192,0
39.24233,0
39.25274,0
39.26315,0
39.27356,0
39.28397,0
39.29438,0
39.30479,0
39.3152,0
39.32561,0
39.33602,0
39.34643,0
39.35684,0
39.36725,0
39.37766,0
39.38807,0
39.39848,0
39.40889,0
39.4193,0
39.42971,0
39.44012,0
39.45053,0
39.46094,0
39.47135,0
39.48176,0
39.49217,0
39.50258,0
39.51299,0
39.5234,0
39.53381,0
39.54422,0
39.55463,0
39.56504,0
39.57545,0
39.58586,0
39.59627,0
39.60668,0
39.61709,0
39.6275,0
39.63791,0
39.64832,0
39.65873,0
39.66914,0
39.67955,0
39.68996,0
39.70037,0
39.71078,0
39.72119,0
39.7316,0
39.74201,0
39.75242,0
39.76283,0
39.77324,0
39.78365,0
39.79406,0
39.80447,0
39.81488,0
39.82529,0
39.8357,0
39.84611,0
39.85652,0
39.86693,0
39.87734,0
39.88775,0
39.89816,0
39.90857,0
39.91898,0
39.92939,0
39.9398,0
39.95021,0
39.96062,0
39.97103,0
39.98144,0
39.99185,0
40.00226,0
40.01267,0
40.02308,0
40.03349,0
40.0439,0
40.05431,0
40.06472,0
40.07513,0
40.08554,0
40.09595,0
40.10636,0
40.11677,0
40.12718,0
40.13759,0
40.148,0
40.15841,0
40.16882,0
40.17923,0
40.18964,0
40.20005,0
40.21046,0
40.22087,0
40.23128,0
40.24169,0
40.2521,0
40.26251,0
40.27292,0
40.28333,0
40.29374,0
40.30415,0
40.31456,0
40.32497,0
40.33538,0
40.34579,0
40.3562,0
40.36661,0
40.37702,0
40.38743,0
40.39784,0
40.40825,0
40.41866,0
40.42907,0
40.43948,0
40.44989,0
40.4603,0
40.47071,0
40.48112,0
40.49153,0
40.50194,0
40.51235,0
40.52276,0
40.53317,0
40.54358,0
40.55399,0
40.5644,0
40.57481,0
40.58522,0
40.59563,0
40.60604,0
40.61645,0
40.62686,0
40.63727,0
40.64768,0
40.65809,0
40.6685,0
40.67891,0
40.68932,0
40.69973,0
40.71014,0
40.72055,0
40.73096,0
40.74137,0
40.75178,0
40.76219,0
40.7726,0
40.78301,0
40.79342,0
40.80383,0
40.81424,0
40.82465,0
40.83506,0
40.84547,0
40.85588,0
40.86629,0
40.8767,0
40.88711,0
40.89752,0
40.90793,0
40.91834,0
40.92875,0
40.93916,0
40.94957,0
40.95998,0
40.97039,0
40.9808,0
40.99121,0
41.00162,0
41.01203,0
41.02244,0
41.03285,0
41.04326,0
41.05367,0
41.06408,0
41.07449,0
41.0849,0
41.09531,0
41.10572,0
41.11613,0
41.12654,0
41.13695,0
41.14736,0
41.15777,0
41.16818,0
41.17859,0
41.189,0
41.19941,0
41.20982,0
41.22023,0
41.23064,0
41.24105,0
41.25146,0
41.26187,0
41.27228,0
41.28269,0
41.2931,0
41.30351,0
41.31392,0
41.32433,0
41.33474,0
41.34515,0
41.35556,0
41.36597,0
41.37638,0
41.38679,0
41.3972,0
41.40761,0
41.41802,0
41.42843,0
41.43884,0
41.44925,0
41.45966,0
41.47007,0
41.48048,0
41.49089,0
41.5013,0
41.51171,0
41.52212,0
41.53253,0
41.54294,0
41.55335,0
41.56376,0
41.57417,0
41.58458,0
41.59499,0
41.6054,0
41.61581,0
41.62622,0
41.63663,0
41.64704,0
41.65745,0
41.66786,0
41.67827,0
41.68868,0
41.69909,0
41.7095,0
41.71991,0
41.73032,0
41.74073,0
41.75114,0
41.76155,0
41.77196,0
41.78237,0
41.79278,0
41.80319,0
41.8136,0
41.82401,0
41.83442,0
41.84483,0
41.85524,0
41.86565,0
41.87606,0
